index,DISTRICT_NAME,BLOCK_NAME,SANCTION_YEAR,IMS_PACKAGE_ID,IMS_ROAD_NAME,IMS_PAV_LENGTH,NQM_INSP_COUNT,NQM_GRADE,SQM_INSP_COUNT1,SQM_GRADE,DISCREPANCY,GRADE_DIFFER,INS_DIFFER,DISCREPANCY_LEVEL,DISCREPANCY_S
1589,Kishanganj,Pothia,2022-2023,BR18P3R05,MRL12-POTHIA SE GUABARI TO PIAKURI MASHANDANGI TAK,7.81,1,1,3,1,0,0,2,0.0,0.0
1590,Kishanganj,Pothia,2022-2023,BR18P3R06,MRL17-MILBHITTA TO DHOBINIA (MASHANDANGI),6.7,1,1,3,1,0,0,2,0.0,0.0
1591,Kishanganj,Pothia,2022-2023,BR18P3R07,MRL44-HARO POKHAR TO MUSLIM TOLA,9.55,1,1,2,1,0,0,1,0.0,0.0
1614,Kishanganj,Thakurganj,2022-2023,BR18P3R09,MRL05-DOGACHHI HAAT TO NH327 HARIN DUBBAL TAK,6.914,1,1,3,1,0,0,2,0.0,0.0
1615,Kishanganj,Thakurganj,2022-2023,BR18P3R10,MRL08-NH327 PETBHARI CHOWK TO MALINGAON MDR ROAD HOTE HUE BENGBASTI KASHIBARI,7.636,1,1,2,1,0,0,1,0.0,0.0
1616,Kishanganj,Thakurganj,2022-2023,BR18P3R12,MRL54-KHARUDAK (NANKAR) GHASSIKURA KHAIRBARI TO MALANI,8.21,1,1,2,1,0,0,1,0.0,0.0
1617,Kishanganj,Thakurganj,2022-2023,BR18P3R13,MRL07-CHHILKA BARI KATHALBARI KHAAL BASTI TO TEMORH PWD ROAD,7.233,1,1,3,1,0,0,2,0.0,0.0
1618,Kishanganj,Thakurganj,2022-2023,BR18P3R14,MRL52-PIPRIASTHAN JILEBIA MORE TO ADIBASI TOLA,6.826,1,1,2,1,0,0,1,0.0,0.0
1619,Kishanganj,Thakurganj,2022-2023,BR18P3R15,MRL48-PWD ROAD BELBARI TO PITHAKHA KUA MAKHANPUR HOTE HUE PWD ROAD,9.5,1,1,2,1,0,0,1,0.0,0.0
1620,Lakhisarai,Barahiya,2008-2009,BR19R003,Pratappur  - Aijnighat Road,8.5,1,0,1,0,0,0,0,0.0,0.0
1631,Lakhisarai,Lakhisarai,2007-2008,BR-1942,T03_Kachua - Satgara_Korasi,1.33,1,1,1,1,0,0,0,0.0,0.0
1646,Lakhisarai,Suryagarha,2007-2008,BR-1960,T03 - Latha_Korasi,3.7,1,1,2,1,0,0,1,0.0,0.0
1650,Lakhisarai,Suryagarha,2019-2020,BR19P2R-04,MRL01-NH80 ALINAGAR TO POKHARAMA PATH,7.03,1,1,2,1,0,0,1,0.0,0.0
1651,Lakhisarai,Suryagarha,2019-2020,BR19P2R-05,T02-RLY LINE DAITA BANDTH ROAD TO DHARAHARA BOLCK BOUND,16.95,1,1,2,1,0,0,1,0.0,0.0
1653,Madhepura,Alamnagar,2020-2021,BR20P3R01,T05-ALAMNAGAR SONAMUKHI KAPSIYA,13.9,1,1,3,1,0,0,2,0.0,0.0
1654,Madhepura,Alamnagar,2020-2021,BR20P3R02,T04-ALAMNAGAR FULLUT ROAD,9.12,1,1,3,1,0,0,2,0.0,0.0
1655,Madhepura,Alamnagar,2020-2021,BR20P3R03,T02-SHANKERPUR MADHELI CHANSARA,12.745,1,1,2,1,0,0,1,0.0,0.0
1663,Madhepura,Alamnagar,2022-2023,BR20P3R38,T02-SHANKERPUR MADHELI CHANSARA,0.0,1,1,1,1,0,0,0,0.0,0.0
1679,Madhepura,Gwalpara,2020-2021,BR20P3R04,MRL13-NH 106 arar to rajni prasad chawk,16.79,1,1,2,1,0,0,1,0.0,0.0
1680,Madhepura,Gwalpara,2020-2021,BR20P3R05,MRL14-Gwalpara nayanagar to khurahan,17.5,1,1,2,1,0,0,1,0.0,0.0
1682,Madhepura,Gwalpara,2020-2021,BR20R-232,L037-Babhangama to Yadav tola (VR8) ,0.0,1,1,1,1,0,0,0,0.0,0.0
1684,Madhepura,Kumarkhand,2016-2017,BR20R158,L040-Madhuban To Gopipur (VR40) ,4.175,1,1,1,1,0,0,0,0.0,0.0
1686,Madhepura,Kumarkhand,2020-2021,BR20P3R06,T01-Tikuliya Hat To Lalkuriya (VR2),10.0,1,1,3,1,0,0,2,0.0,0.0
1688,Madhepura,Kumarkhand,2020-2021,BR20P3R08,MRL12-Kumarkhand To Tengraha,9.22,1,1,2,1,0,0,1,0.0,0.0
1689,Madhepura,Kumarkhand,2020-2021,BR20P3R09,T02-Kumarkhand To Jorawarganj (VR3),12.2,1,1,3,1,0,0,2,0.0,0.0
1691,Madhepura,Kumarkhand,2020-2021,BR20R-233,L043-Rahta To Sonapur (VR43) ,0.0,1,1,2,1,0,0,1,0.0,0.0
1694,Madhepura,Kumarkhand,2022-2023,BR20P3R28,T02-Kumarkhand To Jorawarganj (VR3),0.0,1,1,1,1,0,0,0,0.0,0.0
1700,Madhepura,Kumarkhand,2022-2023,BR20P3R34,MRL15-TIKULIYA BHATNI SAMARPAN SCHOOL  TENGHRAHA SE BASANTPUR TAK,0.0,1,1,1,1,0,0,0,0.0,0.0
1711,Madhepura,Murliganj,2012-2013,BR20R059,NH-107 MURLI GANJ - PAKILPAR,6.65,1,1,1,1,0,0,0,0.0,0.0
1720,Madhepura,Puraini,2020-2021,BR20P3R17,T02-PURAINI SH TO KARAMAN,5.52,1,1,2,1,0,0,1,0.0,0.0
1721,Madhepura,Puraini,2020-2021,BR20P3R18,T01-puraini to sapardah,6.82,2,1,2,1,0,0,0,0.0,0.0
1724,Madhepura,Shankarpur,2020-2021,BR20P3R19,MRL02-Shankar pur To Barhai Maha Dalittola VIA Bhatan Parsa,8.94,1,1,2,1,0,0,1,0.0,0.0
1727,Madhepura,Shankarpur,2022-2023,BR20P3R36,MRL02-Shankar pur To Barhai Maha Dalittola VIA Bhatan Parsa,0.0,1,1,1,1,0,0,0,0.0,0.0
1755,Madhubani,Bisfi,2008-2009,BR-21R-181,Bisfi - Singhia,7.703,1,1,4,1,0,0,3,0.0,0.0
1762,Madhubani,Bisfi,2022-2023,BR21P3R01,MRL19-Simari Bajrangbali Chowk To Narsam Main Road Nahus Rupauli,7.69,1,1,2,1,0,0,1,0.0,0.0
1763,Madhubani,Ghoghardiha,2022-2023,BR21P3R09,T18-Arariya Chowk To Ghoghardiha Tak,13.51,1,1,2,1,0,0,1,0.0,0.0
1766,Madhubani,Harlakhi,2008-2009,BR-21R-029,Bisaul - Meghpatti ,5.123,1,1,1,1,0,0,0,0.0,0.0
1769,Madhubani,Harlakhi,2008-2009,BR-21R-042,Semhali - Phulhar,7.807,1,1,1,1,0,0,0,0.0,0.0
1770,Madhubani,Harlakhi,2017-2018,BR21R640,L056-T01 TO BARHI (TRACK56) ,1.067,1,1,1,1,0,0,0,0.0,0.0
1773,Madhubani,Jainagar,2022-2023,BR21P3R02,T10-Jainagar To Korahia,11.14,2,1,2,1,0,0,0,0.0,0.0
1784,Madhubani,Khajauli,2022-2023,BR21P3R06,T01-Chandradih To Sidhapkala Chowk Via Marukia,14.95,1,1,2,1,0,0,1,0.0,0.0
1789,Madhubani,Ladania,2022-2023,BR21P3R03,T01-PWD Dharamban To Piprahi,9.35,1,1,2,1,0,0,1,0.0,0.0
1793,Madhubani,Laukahi,2022-2023,BR21P3R10,T06-Mahadev Math Chowk To Bagewa NH 57 Via Kursaha Chowk ,6.26,1,1,2,1,0,0,1,0.0,0.0
1819,Madhubani,Madhwapur,2017-2018,BR21R649,L045-T01 TO PAKARSAMA (VR45) ,0.9,1,1,1,1,0,0,0,0.0,0.0
1827,Madhubani,Pandaul,2013-2014,BR-21R-575,T03-T04 SARSOPAHI TO KOTWALI CHOWK MADHUBANI (VR3),17.592,1,1,1,1,0,0,0,0.0,0.0
1830,Madhubani,Pandaul,2022-2023,BR21P3R08,T02-T04 Sarsopahi To Siswa,6.75,1,1,1,1,0,0,0,0.0,0.0
1831,Madhubani,Phulparas,2012-2013,BR21R262,T01 SISWAR - BAIBONA,1.61,1,1,2,1,0,0,1,0.0,0.0
1908,Muzaffarpur,Bandra,2022-2023,BR23P3R01,MRL07-Ratwara Ghat To Malanga Via Mutlupur Bandra,7.195,1,1,2,1,0,0,1,0.0,0.0
1949,Muzaffarpur,Kurhani,2022-2023,BR23P3R05,T05-NH77 Fakuli To Baghi Harinarayan,8.66,1,1,2,1,0,0,1,0.0,0.0
1951,Muzaffarpur,Marwan,2022-2023,BR23P3R32,MRL02-Marwan to Borwara,5.665,1,1,2,1,0,0,1,0.0,0.0
1998,Muzaffarpur,Motipur,2022-2023,BR23P3R33,MRL07-SH-86 Distaulia to Bakatpur,5.7,1,1,3,1,0,0,2,0.0,0.0
1999,Muzaffarpur,Motipur,2022-2023,BR23P3R34,MRL10-Mahna to Jagarnathpur Via Mansurpur,6.66,1,1,2,1,0,0,1,0.0,0.0
2004,Muzaffarpur,Mushahari,2022-2023,BR23P3R07,MRL15-Manika Cahuk To Raghunathpur Khurd,6.01,1,1,2,1,0,0,1,0.0,0.0
2015,Muzaffarpur,Paru,2022-2023,BR23P3R36,MRL25-Khutahi Chowk Se Gokhula Rupauli Hote Hue Neknampur,6.34,1,1,2,1,0,0,1,0.0,0.0
2053,Nalanda,Asthawan,2019-2020,BR24P2R-01,T01- NH -82 KUMBHARI RIVER TO SARBAHADI VIA,10.6,1,1,1,1,0,0,0,0.0,0.0
2075,Nalanda,Bind,2020-2021,BR24P3R09,"MRL04-BENAR SAKSOHRA ROAD TO RASULPUR VIA MAHMUDABAD,MADANCHAK AND SAIDPUR",6.405,1,1,2,1,0,0,1,0.0,0.0
2082,Nalanda,Chandi,2020-2021,BR24P3R12,MRL19-LALGANJ MORE TO RAJABAD,10.97,2,1,1,1,0,0,1,0.0,0.0
2085,Nalanda,Chandi,2020-2021,BR24P3R15,MRL17-MADHOPUR CHANDI RCD ROAD TO NARSANDA GANJPAR VIA JALALPUR BADARWALI,7.937,2,1,1,1,0,0,1,0.0,0.0
2086,Nalanda,Chandi,2020-2021,BR24P3R16,MRL16-KONAWAN MORE TO NH-31 VIA PORAJIT SIRNAWAN AND GIRDHARCHAK  ,9.86,1,1,2,1,0,0,1,0.0,0.0
2098,Nalanda,Giriak,2019-2020,BR24P2R-07,T04-GHOSRAWA  RANISARAI ROAD TO BISUNPUR,3.75,1,1,1,1,0,0,0,0.0,0.0
2102,Nalanda,Harnaut,2020-2021,BR24P3R18,"MRL01-NH30A TO MOBARAKPUR VIA CHERAN,RAMSANG,FALHANWA,ROAD",7.545,1,1,1,1,0,0,0,0.0,0.0
2115,Nalanda,Karai Parsurai,2020-2021,BR24P3R20,MRL03-T08 Hilsa reri bansbigha jirwakhanda gondu bigha amat berthu road,7.14,1,1,2,1,0,0,1,0.0,0.0
2126,Nalanda,Noorsarai,2020-2021,BR24P3R23,MRL10-NH31 RASALPUR  DHARAMPUR PATH TAK VIA SHERPUR MORE,8.32,1,1,1,1,0,0,0,0.0,0.0
2168,Nawada,Akbarpur,2019-2020,BR25RC238,O-Bareb Adda to Govindpur.,17.35,1,1,3,1,0,0,2,0.0,0.0
2174,Nawada,Govindpur,2019-2020,BR25P2R-02,MRL07-FATEHPUR GOBINDPUR TO JAIPUR,3.2,1,1,2,1,0,0,1,0.0,0.0
2222,Nawada,Nardiganj,2022-2023,BR25P3R01,"MRL12-NH 82 to Gaya road via Ichuakarna, Milki",7.735,1,1,2,1,0,0,1,0.0,0.0
2223,Nawada,Nardiganj,2022-2023,BR25P3R02,"MRL04-Nawada Nardiganj Road to Nardiganj Masaurha road via Parma, Sandohara Sabhri, Jaddupur, Domawar, Yugual Gaytri inter College , Hiraman Bigha",8.04,1,1,2,1,0,0,1,0.0,0.0
2280,Nawada,Rajauli,2019-2020,BR25RC237,O-Rajauli P.S to Rajauli Mandir via Bazar.,2.55,1,1,1,1,0,0,0,0.0,0.0
2288,Nawada,Roh,2019-2020,BR25P2R-13,L061-Roh Bhatta Siur Road to Kunj Kunaila,6.627,1,1,1,1,0,0,0,0.0,0.0
2289,Nawada,Roh,2019-2020,BR25RC231,"O-Kadirganj - Kawakol Road to Mahkar. via Wphari,Khargubigha,Kunjaila",20.7,1,1,1,1,0,0,0,0.0,0.0
2294,Nawada,Sirdala,2017-2018,BR25R650,L097-RAJAULI SIRDALA KUSMA (TRACK97) ,3.61,1,1,2,1,0,0,1,0.0,0.0
2309,Nawada,Warsalliganj,2019-2020,BR25P2R-14,L052-SARKATTI TO CHAHWAE,1.455,1,1,2,1,0,0,1,0.0,0.0
2332,Patna,Dhanarua,2022-2023,BR26P3R03,MRL12-Pabheri - Berthu Road To T01 Via Chak Siria - Mirjapur.,6.12,1,1,2,1,0,0,1,0.0,0.0
2333,Patna,Dhanarua,2022-2023,BR26P3R04,MRL05-Thubha Madhuban Kustipur road To Dhanarua - Alipur Road Via Gauspur Dobhara NAdpura. ,6.7,1,1,2,1,0,0,1,0.0,0.0
2334,Patna,Dulhin Bazar,2019-2020,BR26P2R-05,MRL08-Koraiya to Dihuli Village Via Soniawan.,5.89,1,1,2,1,0,0,1,0.0,0.0
2340,Patna,Khushrupur,2019-2020,BR26P2R-09,MRL04-Khusrupur nagarnausa path ke ismilepur se NH30A faridpur via mustafapur.,5.5,1,1,2,1,0,0,1,0.0,0.0
2346,Patna,Masaurhi,2022-2023,BR26P3R05,MRL21-NH-83 Gopalpur To Basaur Via Tineri.,5.01,1,1,2,1,0,0,1,0.0,0.0
2357,Patna,Punpun,2022-2023,BR26P3R06,MRL01-K.D.R To Mahmadpur Via Bela.,10.33,1,1,2,1,0,0,1,0.0,0.0
2358,Patna,Punpun,2022-2023,BR26P3R07,MRL05-Lakhna To Panpura Via sahabnagar.,5.15,1,1,2,1,0,0,1,0.0,0.0
2371,Purnia,Amaur,2017-2018,BR27R467,L070-Gariya to Manuwar (VR70) ,0.0,1,1,1,1,0,0,0,0.0,0.0
2377,Purnia,Amaur,2020-2021,BR27P3R05,T06-Kharahia to Dalmalpur (VR6),0.0,1,1,2,1,0,0,1,0.0,0.0
2380,Purnia,Amaur,2022-2023,BR27P3R52,T06-Kharahia to Dalmalpur (VR6),0.0,1,1,1,1,0,0,0,0.0,0.0
2391,Purnia,Baisi,2020-2021,BR27P3R08,T04-NH 31 Fatki Chowk to Chahat,0.0,1,1,1,1,0,0,0,0.0,0.0
2396,Purnia,Baisi,2020-2021,BR27P3R13,T04-NH 31 Fatki Chowk to Chahat,0.0,1,1,1,1,0,0,0,0.0,0.0
2398,Purnia,Baisi,2020-2021,BR27P3R15,MRL03-Mala To Sakerbaliya,0.0,1,1,1,1,0,0,0,0.0,0.0
2405,Purnia,Baisi,2022-2023,BR27P3R53,T04-NH 31 Fatki Chowk to Chahat,0.0,1,1,1,1,0,0,0,0.0,0.0
2419,Purnia,Barhara Kothi,2020-2021,BR27P3R22,MRL06-Hanuman Nagar Chakla - Bhatsara Road,14.18,1,1,2,1,0,0,1,0.0,0.0
2429,Purnia,Dhamdaha,2020-2021,BR27R-497,L030-L083 to Gidrahi (VR30) ,0.0,1,1,2,1,0,0,1,0.0,0.0
2438,Purnia,Jalalgarh,2022-2023,BR27P3R45,MRL04-Khankhudiya Reo Road To Nijgchuma,6.81,1,1,2,1,0,0,1,0.0,0.0
2448,Purnia,Kasba,2020-2021,BR27P3R34,T04-Kasba to Kajra (ODR4),9.42,1,1,1,1,0,0,0,0.0,0.0
2453,Purnia,Kasba,2022-2023,BR27P3R66,T05-Garh Banaili REO Road to Sarra Bathana (ODR5),0.0,1,1,1,1,0,0,0,0.0,0.0
2454,Purnia,Kasba,2022-2023,BR27P3R67,T05-Garh Banaili REO Road to Sarra Bathana (ODR5),0.0,1,1,1,1,0,0,0,0.0,0.0
2456,Purnia,Kritya Nand Nagar,2020-2021,BR27P3R36,MRL09-Champanagar to Kohbara urt Ramnagar (VR45),0.0,1,1,1,1,0,0,0,0.0,0.0
2457,Purnia,Kritya Nand Nagar,2020-2021,BR27P3R37,MRL09-Champanagar to Kohbara urt Ramnagar (VR45),5.36,1,1,2,1,0,0,1,0.0,0.0
2461,Purnia,Purnia East,2020-2021,BR27P3R38,MRL03-Manjheli to Ranipatra Adiwasi Tola,0.0,1,1,1,1,0,0,0,0.0,0.0
2463,Purnia,Purnia East,2022-2023,BR27P3R68,MRL03-Manjheli to Ranipatra Adiwasi Tola,0.0,1,1,2,1,0,0,1,0.0,0.0
2464,Purnia,Purnia East,2022-2023,BR27P3R69,MRL03-Manjheli to Ranipatra Adiwasi Tola,0.0,1,1,1,1,0,0,0,0.0,0.0
2467,Purnia,Rupauli,2020-2021,BR27R-498,L028-Kouli Simra to Koshkipur Near Maheshpur Katihar Border (VR28) ,0.0,1,1,1,1,0,0,0,0.0,0.0
2469,Purnia,Sri Nagar,2020-2021,BR27P3R40,MRL03- Champanagar(k.Nagar) TO BANSAR TOLA (KHOKHA) TAK VIA RAHARHIA vIA UPHORAIL ,0.0,1,1,1,1,0,0,0,0.0,0.0
2477,Rohtas,Akhorhi Gola,2008-2009,BR-28R-060,Dehri Rajpur Road  -  Tenubahar Via Beligaon,3.181,1,1,2,1,0,0,1,0.0,0.0
2492,Rohtas,Chenari,2019-2020,BR28RC155,O-Kenar Tola to Chutki Kenar.,1.495,1,1,1,1,0,0,0,0.0,0.0
2493,Rohtas,Chenari,2019-2020,BR28RC156,Lohra To Nandu Sirya Road,1.45,1,1,1,1,0,0,0,0.0,0.0
2496,Rohtas,Chenari,2022-2023,BR28P3R04,"MRL03-SH-67 CHANDRAKAITHI TO TENGRA VIA SAMAHUTA , KURAW, MAGAJPURA",6.18,1,1,2,1,0,0,1,0.0,0.0
2497,Rohtas,Dawath,2022-2023,BR28P3R01,T17-NH-30 to kosandha Buzurg,5.9,1,1,2,1,0,0,1,0.0,0.0
2498,Rohtas,Dawath,2022-2023,BR28P3R02,T04-NH-30 gunsej to Buxar Boarder,7.5,1,1,2,1,0,0,1,0.0,0.0
2503,Rohtas,Dinara,2007-2008,BR2805,Dinara Bikramganj PWD Road - Mushwat,4.4,1,1,2,1,0,0,1,0.0,0.0
2530,Rohtas,Kchas,2008-2009,BR-28R-139,Sasaram Chusa Rd.  - Pakari,3.25,1,1,2,1,0,0,1,0.0,0.0
2540,Rohtas,Rajpur,2022-2023,BR28P3R08,MRL09-RAJPUR BENSAGAR ROAD,8.152,1,1,2,1,0,0,1,0.0,0.0
2547,Rohtas,Sasaram,2022-2023,BR28P3R05,MRL17-Canal Road,6.5,1,1,3,1,0,0,2,0.0,0.0
2548,Rohtas,Sasaram,2022-2023,BR28P3R06,MRL03-Old G.T Road to Rampur Village (Akorhi Gola Main Canal Path),16.1,2,1,1,1,0,0,1,0.0,0.0
2552,Rohtas,Sheo Sagar,2019-2020,BR28RC141,Alampur of Malhipur -Darigarv Road to Pithiyanv hote,5.3,1,1,2,1,0,0,1,0.0,0.0
2553,Rohtas,Sheo Sagar,2019-2020,BR28RC142,Belari To Shisasagar Station More via Silari-Sahua,12.95,1,1,3,1,0,0,2,0.0,0.0
2558,Rohtas,Sheo Sagar,2019-2020,BR28RC152,O-PMGSY Konar-Baraila Road To Garuva village,1.05,1,1,3,1,0,0,2,0.0,0.0
2559,Rohtas,Sheo Sagar,2022-2023,BR28P3R07,MRL10-Sheosagara Station to Konar,11.7,1,1,3,1,0,0,2,0.0,0.0
2563,Rohtas,Tilauthu,2019-2020,BR28RC175,"Tilauthu - Bhodakhara Road to Chandanpura PWD  road (Nimiyadih - Chitauli PWD Road Via Saraswati Vidya Mandir , Korar , Malpura ,Lohradihbal",4.35,1,1,1,1,0,0,0,0.0,0.0
2564,Rohtas,Tilauthu,2019-2020,BR28RC177,Gram-Kokar Chandpura Road To PWD Road via Mitrasenpur,5.2,1,1,1,1,0,0,0,0.0,0.0
2565,Rohtas,Tilauthu,2019-2020,BR28RC178,Indrapuri Nimiyadih Road To PWD Road via Raji-Ramdihri,3.65,1,1,1,1,0,0,0,0.0,0.0
2567,Rohtas,Tilauthu,2022-2023,BR28P3R03,T11-Baulia to Rampur Via Supa Sarai,5.25,1,1,2,1,0,0,1,0.0,0.0
2588,Saharsa,Salkhua,2016-2017,BR29R266,L021-T03 To Saini Tola (VR1) ,0.0,1,0,1,0,0,0,0,0.0,0.0
2591,Saharsa,Salkhua,2017-2018,BR29R273,L047-T04 to Sahuria (VR26) ,0.0,1,1,1,1,0,0,0,0.0,0.0
2592,Saharsa,Salkhua,2017-2018,BR29R274,L038-T02 to Samharkala (VR18) ,0.0,1,1,1,1,0,0,0,0.0,0.0
2600,Saharsa,Salkhua,2022-2023,BR29P3R05,MRL08-FANGO TO BANKATTI VIA KOPARIA,0.0,1,1,1,1,0,0,0,0.0,0.0
2619,Saharsa,Simri Bakhtiarpur,2017-2018,BR29R279,L096-X road to L071 to Ramanagar (VR52) ,0.0,1,1,1,1,0,0,0,0.0,0.0
2624,Saharsa,Simri Bakhtiarpur,2020-2021,BR29R-294,L071-T03 to Khara Mushari (VR38) ,0.0,1,1,1,1,0,0,0,0.0,0.0
2625,Saharsa,Simri Bakhtiarpur,2020-2021,BR29R-295,L071-T03 to Khara Mushari (VR38) ,0.0,1,1,1,1,0,0,0,0.0,0.0
2640,Saharsa,Sonbarsa,2022-2023,BR29P3R09,MRL11-NH 107 Sonvarsha Bazar To Atlakha Via Sahsaul Nanauti,0.0,1,1,2,1,0,0,1,0.0,0.0
2641,Saharsa,Sonbarsa,2022-2023,BR29P3R10,MRL11-NH 107 Sonvarsha Bazar To Atlakha Via Sahsaul Nanauti,0.0,1,1,1,1,0,0,0,0.0,0.0
2642,Saharsa,Sonbarsa,2022-2023,BR29P3R11,MRL11-NH 107 Sonvarsha Bazar To Atlakha Via Sahsaul Nanauti,0.0,1,1,1,1,0,0,0,0.0,0.0
2656,Samastipur,Bibhutipur,2022-2023,BR30P3R01,MRL11-SINGHIYA PASCHIM VIA PASWAN TOLA TO SINGHIYA GHAT,8.57,2,1,3,1,0,0,1,0.0,0.0
2658,Samastipur,Bibhutipur,2022-2023,BR30P3R03,T01-Mannari Tola via Sahpur Patohi to MalKhana,5.68,1,1,3,1,0,0,2,0.0,0.0
2659,Samastipur,Bithan,2008-2009,BR-30R-106,MDR - Laxhminia,6.626,1,1,1,1,0,0,0,0.0,0.0
2664,Samastipur,Bithan,2022-2023,BR30P3R06,MRL02-L028-T01 TABTOLAO PADRI NEAR PUSHAHO L (VR28),5.295,1,1,4,1,0,0,3,0.0,0.0
2672,Samastipur,Kalyanpur,2019-2020,BR30P2R-05,MRL01-Khajuri Chowk To Kharsand Bandh Via Sajanpur Islamia-Koyland Path,15.39,1,1,2,1,0,0,1,0.0,0.0
2676,Samastipur,Khanpur,2022-2023,BR30P3R13,MRL15-khari se dinmanpur via khairaj,5.45,1,1,3,1,0,0,2,0.0,0.0
2677,Samastipur,Khanpur,2022-2023,BR30P3R14,T01-KAHANPUR TO MANANPUR VIA SHADIPUR,7.58,1,1,3,1,0,0,2,0.0,0.0
2685,Samastipur,Rosera,2022-2023,BR30P3R07,"MRL09-Sonupur TO East Dhatha VIA South Bhiraha Tola , Pachgama",5.12,1,1,3,1,0,0,2,0.0,0.0
2686,Samastipur,Rosera,2022-2023,BR30P3R08,MRL02-Khaira Dargah TO Mahraur VIA Rasalpur,7.22,2,1,3,1,0,0,1,0.0,0.0
2690,Samastipur,Sarairanjan,2019-2020,BR30P2R-07,MRL01-J.K Enterprises Petrol Pump To Barbatta,7.21,1,1,2,1,0,0,1,0.0,0.0
2703,Samastipur,Singhia,2019-2020,BR30P2R-08,MRL01-Karpoori Chawk to Hardia,5.64,1,1,2,1,0,0,1,0.0,0.0
2704,Samastipur,Singhia,2022-2023,BR30P3R09,T23-BACHHARAULIA TO HARPUR VIA AKOUNA,6.377,3,1,2,1,0,0,1,0.0,0.0
2711,Samastipur,Ujiarpur,2022-2023,BR30P3R04,T08-Surajpur via Brahmasthan tola to Korbadha,9.5,2,1,4,1,0,0,2,0.0,0.0
2712,Samastipur,Ujiarpur,2022-2023,BR30P3R05,T12-Balbhadarpur via Ramu Tola to Nanfhara,5.15,1,1,2,1,0,0,1,0.0,0.0
2716,Samastipur,Warisnagar,2022-2023,BR30P3R15,T01-BALLIPUR - NAKTA CHOWK VIA WARIS NAGAR (MDR1),5.0,1,1,4,1,0,0,3,0.0,0.0
2820,Sitamarhi,Dumra,2018-2019,BR33R-658,L023-Bhairokothi to Mohammadpur (VR23) ,0.0,1,1,1,1,0,0,0,0.0,0.0
2842,Sitamarhi,Runnisaidpur,2008-2009,BR-33R101A,LALPUR - KODRIYA,4.852,1,1,2,1,0,0,1,0.0,0.0
2847,Sitamarhi,Runnisaidpur,2008-2009,BR-33R118A,BALUA - PHULWARIA,3.218,1,1,1,1,0,0,0,0.0,0.0
2851,Sitamarhi,Runnisaidpur,2020-2021,BR33P3R18,"MRL12-Kowahi To Giddha Via Neori, Sirkhirya",6.7,1,1,2,1,0,0,1,0.0,0.0
2853,Sitamarhi,Runnisaidpur,2020-2021,BR33P3R20,MRL15-NH 77 KHANUA GHAT TO SUGRIDDI VIA MAUNA,8.47,1,1,4,1,0,0,3,0.0,0.0
2857,Sitamarhi,Sursand,2008-2009,BR-33R-062,QUARRY - AMANA,5.354,1,1,1,1,0,0,0,0.0,0.0
2954,Supaul,Basantpur,2020-2021,BR35R-200,L043-Sripur Siriya Dinbandhi Border To Siriya Village (VR21) ,0.0,1,1,1,1,0,0,0,0.0,0.0
2967,Supaul,Chhatapur,2022-2023,BR35P3R23,MRL12-S.H.W Ram Janki Chowk MADHYA Vidhyalay Chapin To Ariya Sima,0.0,1,1,2,1,0,0,1,0.0,0.0
2968,Supaul,Chhatapur,2022-2023,BR35P3R24,MRL15-TULSI PATTI ROAD TO LALIT GRQAM RAILWAY STATION VIA MADEVPATTI,0.0,1,1,2,1,0,0,1,0.0,0.0
2969,Supaul,Chhatapur,2022-2023,BR35P3R25,MRL13-Chhatapur Se Hariharpatti,0.0,1,1,2,1,0,0,1,0.0,0.0
2976,Supaul,Nirmalli,2022-2023,BR35P3R19,MRL10-NIrmali Ghera Bandh To Nirmali Ghera Bandh Via Jarauli Via Hariyahi Via Mahua,0.0,1,1,2,1,0,0,1,0.0,0.0
2977,Supaul,Nirmalli,2022-2023,BR35P3R20,MRL10-NIrmali Ghera Bandh To Nirmali Ghera Bandh Via Jarauli Via Hariyahi Via Mahua,0.0,1,1,1,1,0,0,0,0.0,0.0
2978,Supaul,Nirmalli,2022-2023,BR35P3R21,MRL10-NIrmali Ghera Bandh To Nirmali Ghera Bandh Via Jarauli Via Hariyahi Via Mahua,0.0,1,1,1,1,0,0,0,0.0,0.0
2979,Supaul,Nirmalli,2022-2023,BR35P3R22,MRL10-NIrmali Ghera Bandh To Nirmali Ghera Bandh Via Jarauli Via Hariyahi Via Mahua,0.0,1,1,2,1,0,0,1,0.0,0.0
2989,Supaul,Pratapganj,2022-2023,BR35P3R18,MRL08-NH 57 Mandal Tola hote hue kodh Tola Hote hue Pratapganj Simrahi  Road,0.0,1,1,2,1,0,0,1,0.0,0.0
2991,Supaul,Raghopur,2018-2019,BR35R-199,L038-Surajan Thalwa To Itwa. (VR19) ,0.0,1,1,1,1,0,0,0,0.0,0.0
3000,Supaul,Supaul,2020-2021,BR35R-201,L053-T05 to Kadam (TRACK20),0.0,1,1,2,1,0,0,1,0.0,0.0
3001,Supaul,Supaul,2020-2021,BR35R-202,L053-T05 to Kadam (TRACK20),0.0,1,1,2,1,0,0,1,0.0,0.0
3002,Supaul,Supaul,2022-2023,BR35P3R04,MRL04-mohaniaya to bararai via jagatpur chaubatti,5.06,1,1,2,1,0,0,1,0.0,0.0
